expid,date,y,x
EVER06121-2006,2006-04-14,5360.0,0
EVER06121-2006,2006-04-17,6100.0,3
EVER06121-2006,2006-04-25,6400.0,11
EVER06121-2006,2006-04-28,7150.0,14
EVER06121-2006,2006-05-17,7950.0,33
EVER06121-2006,2006-05-18,8849.0,34
EVER06123-2006,2006-04-05,5360.0,0
EVER06123-2006,2006-04-23,6100.0,18
EVER06123-2006,2006-04-24,6400.0,19
EVER06123-2006,2006-05-04,7200.0,29
EVER06123-2006,2006-05-17,8000.0,42
EVER06123-2006,2006-05-18,8849.0,43
EVER06124-2006,2006-04-13,5360.0,0
EVER06124-2006,2006-04-23,6100.0,10
EVER06124-2006,2006-04-29,6400.0,16
EVER06124-2006,2006-05-03,7100.0,20
EVER06124-2006,2006-05-17,7900.0,34
EVER06124-2006,2006-05-18,8849.0,35
EVER06126-2006,2006-05-06,5360.0,0
EVER06126-2006,2006-05-11,6100.0,5
EVER06126-2006,2006-05-12,6400.0,6
EVER06126-2006,2006-05-13,7100.0,7
EVER06126-2006,2006-05-22,7985.0,16
EVER06126-2006,2006-05-23,8100.0,17
EVER06127-2006,2006-04-04,5360.0,0
EVER06127-2006,2006-04-19,6000.0,15
EVER06127-2006,2006-04-20,6300.0,16
EVER06127-2006,2006-04-26,7300.0,22
EVER06127-2006,2006-05-20,7900.0,46
EVER06128-2006,2006-04-03,5360.0,0
EVER06128-2006,2006-04-13,6100.0,10
EVER06128-2006,2006-04-23,6400.0,20
EVER06128-2006,2006-05-05,7000.0,32
EVER06128-2006,2006-05-18,7900.0,45
EVER06128-2006,2006-05-19,8849.0,46
EVER06129-2006,2006-04-09,5360.0,0
EVER06129-2006,2006-04-15,6100.0,6
EVER06129-2006,2006-04-21,6400.0,12
EVER06129-2006,2006-04-28,7200.0,19
EVER06129-2006,2006-05-22,7950.0,43
EVER06129-2006,2006-05-24,8849.0,45
EVER06131-2006,2006-04-10,5360.0,0
EVER06131-2006,2006-04-15,6000.0,5
EVER06131-2006,2006-04-16,6300.0,6
EVER06131-2006,2006-04-25,7300.0,15
EVER06131-2006,2006-05-15,8000.0,35
EVER06131-2006,2006-05-17,8849.0,37
EVER06133-2006,2006-04-10,5360.0,0
EVER06133-2006,2006-04-17,6400.0,7
EVER06133-2006,2006-04-21,7032.0,11
EVER06133-2006,2006-05-15,7800.0,35
EVER06133-2006,2006-05-16,8223.0,36
EVER06133-2006,2006-05-17,8849.0,37
EVER06134-2006,2006-04-10,5360.0,0
EVER06134-2006,2006-04-15,6400.0,5
EVER06134-2006,2006-04-27,7000.0,17
EVER06134-2006,2006-05-15,7500.0,35
EVER06134-2006,2006-05-16,8000.0,36
EVER06134-2006,2006-05-17,8849.0,37
EVER06135-2006,2006-04-05,5360.0,0
EVER06135-2006,2006-04-13,6400.0,8
EVER06135-2006,2006-04-19,7100.0,14
EVER06135-2006,2006-05-15,8500.0,40
EVER06136-2006,2006-04-25,5360.0,0
EVER06136-2006,2006-05-01,7100.0,6
EVER06136-2006,2006-05-14,7100.0,19
EVER06136-2006,2006-05-15,7660.0,20
EVER06136-2006,2006-05-16,8250.0,21
EVER06136-2006,2006-05-17,8849.0,22
EVER06137-2006,2006-04-05,5360.0,0
EVER06137-2006,2006-04-25,7100.0,20
EVER06137-2006,2006-05-13,7600.0,38
EVER06137-2006,2006-05-14,8200.0,39
EVER06137-2006,2006-05-15,8849.0,40
EVER06138-2006,2006-04-21,5360.0,0
EVER06138-2006,2006-04-28,7050.0,7
EVER06138-2006,2006-05-13,7800.0,22
EVER06138-2006,2006-05-14,8300.0,23
EVER06138-2006,2006-05-15,8849.0,24
EVER06139-2006,2006-04-05,5360.0,0
EVER06139-2006,2006-04-13,6400.0,8
EVER06139-2006,2006-04-19,7000.0,14
EVER06139-2006,2006-05-01,7600.0,26
EVER06139-2006,2006-05-16,8300.0,41
EVER06139-2006,2006-05-17,8849.0,42
EVER06140-2006,2006-04-09,5360.0,0
EVER06140-2006,2006-04-15,6360.0,6
EVER06140-2006,2006-04-30,7060.0,21
EVER06140-2006,2006-05-01,7500.0,22
EVER06140-2006,2006-05-02,7600.0,23
EVER06141-2006,2006-04-10,5360.0,0
EVER06141-2006,2006-04-16,6450.0,6
EVER06141-2006,2006-05-05,8600.0,25
EVER06142-2006,2006-04-09,5360.0,0
EVER06142-2006,2006-04-18,6400.0,9
EVER06142-2006,2006-04-30,7060.0,21
EVER06142-2006,2006-05-01,7500.0,22
EVER06142-2006,2006-05-15,7700.0,36
EVER06144-2006,2006-04-17,5360.0,0
EVER06144-2006,2006-04-21,6400.0,4
EVER06144-2006,2006-04-28,7000.0,11
EVER06144-2006,2006-04-29,7800.0,12
EVER06145-2006,2006-04-05,5360.0,0
EVER06145-2006,2006-04-14,6400.0,9
EVER06145-2006,2006-04-21,7000.0,16
EVER06145-2006,2006-05-10,7800.0,35
EVER06145-2006,2006-05-12,8100.0,37
EVER06145-2006,2006-05-13,8849.0,38
EVER06146-2006,2006-04-05,5360.0,0
EVER06146-2006,2006-04-14,6400.0,9
EVER06146-2006,2006-04-19,7100.0,14
EVER06146-2006,2006-05-11,7700.0,36
EVER06146-2006,2006-05-17,8300.0,42
EVER06146-2006,2006-05-18,8849.0,43
EVER06147-2006,2006-03-28,5360.0,0
EVER06147-2006,2006-04-02,6400.0,5
EVER06147-2006,2006-05-08,7000.0,41
EVER06147-2006,2006-05-09,7800.0,42
EVER06147-2006,2006-05-10,8300.0,43
EVER06147-2006,2006-05-11,8849.0,44
EVER06148-2006,2006-04-03,5360.0,0
EVER06148-2006,2006-05-11,7028.0,38
EVER06148-2006,2006-05-13,8300.0,40
EVER06148-2006,2006-05-14,8849.0,41
EVER06149-2006,2006-04-28,5360.0,0
EVER06149-2006,2006-05-01,6400.0,3
EVER06149-2006,2006-05-08,7100.0,10
EVER06149-2006,2006-05-23,7700.0,25
EVER06149-2006,2006-05-24,8300.0,26
EVER06149-2006,2006-05-25,8849.0,27
EVER06150-2006,2006-04-09,5360.0,0
EVER06150-2006,2006-04-16,6400.0,7
EVER06150-2006,2006-05-15,8100.0,36
EVER06150-2006,2006-05-16,8849.0,37
EVER06151-2006,2006-04-17,5360.0,0
EVER06151-2006,2006-04-22,6400.0,5
EVER06151-2006,2006-05-16,7600.0,29
EVER06151-2006,2006-05-17,8300.0,30
EVER06151-2006,2006-05-18,8849.0,31
EVER06153-2006,2006-04-05,5360.0,0
EVER06153-2006,2006-04-15,6400.0,10
EVER06153-2006,2006-05-08,7700.0,33
EVER06153-2006,2006-05-10,8300.0,35
EVER06153-2006,2006-05-11,8849.0,36
EVER06154-2006,2006-04-06,5360.0,0
EVER06154-2006,2006-04-12,6400.0,6
EVER06154-2006,2006-04-16,8300.0,10
EVER06154-2006,2006-05-17,8849.0,41
EVER06155-2006,2006-05-05,5360.0,0
EVER06155-2006,2006-05-09,6500.0,4
EVER06155-2006,2006-05-11,7000.0,6
EVER06155-2006,2006-05-15,7880.0,10
EVER06155-2006,2006-05-25,8849.0,20
EVER06156-2006,2006-04-27,5360.0,0
EVER06156-2006,2006-04-30,6400.0,3
EVER06156-2006,2006-05-07,7000.0,10
EVER06156-2006,2006-05-16,8000.0,19
EVER06156-2006,2006-05-26,8849.0,29
EVER06157-2006,2006-04-10,5360.0,0
EVER06157-2006,2006-04-22,6400.0,12
EVER06157-2006,2006-04-24,7100.0,14
EVER06157-2006,2006-05-17,7900.0,37
EVER06157-2006,2006-05-18,8849.0,38
EVER06158-2006,2006-04-23,5360.0,0
EVER06158-2006,2006-04-30,6400.0,7
EVER06158-2006,2006-05-15,7900.0,22
EVER06159-2006,2006-04-12,5360.0,0
EVER06159-2006,2006-04-22,7100.0,10
EVER06159-2006,2006-05-01,7500.0,19
EVER06159-2006,2006-05-16,8300.0,34
EVER06159-2006,2006-05-17,8849.0,35
EVER06160-2006,2006-04-10,5360.0,0
EVER06160-2006,2006-04-22,6400.0,12
EVER06160-2006,2006-05-03,7000.0,23
EVER06160-2006,2006-05-15,7600.0,35
EVER06160-2006,2006-05-16,8300.0,36
EVER06160-2006,2006-05-17,8849.0,37
EVER06161-2006,2006-04-10,5360.0,0
EVER06161-2006,2006-04-17,6400.0,7
EVER06161-2006,2006-04-21,7000.0,11
EVER06161-2006,2006-05-05,7500.0,25
EVER06161-2006,2006-05-15,7900.0,35
EVER06161-2006,2006-05-17,8849.0,37
EVER06164-2006,2006-04-03,5360.0,0
EVER06164-2006,2006-04-09,5800.0,6
EVER06164-2006,2006-04-17,6400.0,14
EVER06164-2006,2006-04-30,7200.0,27
EVER06164-2006,2006-05-16,7600.0,43
EVER06164-2006,2006-05-20,8000.0,47
EVER06164-2006,2006-05-21,8100.0,48
EVER06166-2006,2006-04-19,5360.0,0
EVER06166-2006,2006-04-23,6450.0,4
EVER06166-2006,2006-04-26,7050.0,7
EVER06167-2006,2006-05-01,5360.0,0
EVER06167-2006,2006-05-03,6400.0,2
EVER06167-2006,2006-05-08,7100.0,7
EVER06167-2006,2006-05-15,7900.0,14
EVER06167-2006,2006-05-16,8300.0,15
EVER06167-2006,2006-05-17,8849.0,16
EVER06169-2006,2006-04-26,5360.0,0
EVER06169-2006,2006-04-30,6400.0,4
EVER06169-2006,2006-05-02,7000.0,6
EVER06169-2006,2006-05-16,7800.0,20
EVER06169-2006,2006-05-17,8350.0,21
EVER06169-2006,2006-05-18,8849.0,22
EVER06170-2006,2006-04-28,5360.0,0
EVER06170-2006,2006-05-03,6370.0,5
EVER06170-2006,2006-05-12,7100.0,14
EVER06170-2006,2006-05-21,7900.0,23
EVER06171-2006,2006-04-08,5360.0,0
EVER06171-2006,2006-04-22,6400.0,14
EVER06171-2006,2006-04-26,7050.0,18
EVER06171-2006,2006-05-06,7700.0,28
EVER06171-2006,2006-05-15,8300.0,37
EVER06171-2006,2006-05-16,8849.0,38
EVER06172-2006,2006-04-04,5360.0,0
EVER06172-2006,2006-04-09,5360.0,5
EVER06172-2006,2006-04-16,6400.0,12
EVER06172-2006,2006-04-21,7100.0,17
EVER06172-2006,2006-05-17,8300.0,43
EVER06172-2006,2006-05-18,8500.0,44
EVER06173-2006,2006-05-08,5360.0,0
EVER06173-2006,2006-05-11,6300.0,3
EVER06173-2006,2006-05-15,7700.0,7
EVER06173-2006,2006-05-16,8300.0,8
EVER06173-2006,2006-05-17,8849.0,9
EVER06174-2006,2006-04-07,5360.0,0
EVER06174-2006,2006-04-15,7900.0,8
EVER06174-2006,2006-05-16,8849.0,39
EVER06175-2006,2006-04-10,5360.0,0
EVER06175-2006,2006-04-16,6450.0,6
EVER06175-2006,2006-05-03,7000.0,23
EVER06175-2006,2006-05-15,7900.0,35
EVER06175-2006,2006-05-16,8450.0,36
EVER06176-2006,2006-04-18,5360.0,0
EVER06176-2006,2006-04-25,6440.0,7
EVER06176-2006,2006-05-03,7030.0,15
EVER06176-2006,2006-05-16,7500.0,28
EVER06176-2006,2006-05-17,8300.0,29
EVER06176-2006,2006-05-18,8849.0,30
EVER06178-2006,2006-04-10,5360.0,0
EVER06178-2006,2006-04-17,6400.0,7
EVER06178-2006,2006-04-28,7000.0,18
EVER06178-2006,2006-04-30,7500.0,20
EVER06178-2006,2006-05-17,8300.0,37
EVER06178-2006,2006-05-18,8849.0,38
EVER06179-2006,2006-04-16,5360.0,0
EVER06179-2006,2006-04-24,6400.0,8
EVER06179-2006,2006-05-01,7000.0,15
EVER06179-2006,2006-05-05,7700.0,19
EVER06179-2006,2006-05-17,8300.0,31
EVER06179-2006,2006-05-18,8849.0,32
EVER06180-2006,2006-04-29,5360.0,0
EVER06180-2006,2006-05-01,6300.0,2
EVER06180-2006,2006-05-07,7000.0,8
EVER06180-2006,2006-05-16,7900.0,17
EVER06180-2006,2006-05-17,8849.0,18
EVER06181-2006,2006-04-09,5360.0,0
EVER06181-2006,2006-04-16,6400.0,7
EVER06181-2006,2006-05-04,7100.0,25
EVER06181-2006,2006-05-06,7700.0,27
EVER06182-2006,2006-04-11,5360.0,0
EVER06182-2006,2006-04-13,6400.0,2
EVER06182-2006,2006-04-29,7100.0,18
EVER06183-2006,2006-04-09,5360.0,0
EVER06183-2006,2006-04-16,7400.0,7
EVER06183-2006,2006-05-06,7580.0,27
EVER06183-2006,2006-05-16,8300.0,37
EVER06183-2006,2006-05-17,8849.0,38
EVER06184-2006,2006-04-12,5360.0,0
EVER06184-2006,2006-04-17,6400.0,5
EVER06184-2006,2006-05-10,7100.0,28
EVER06184-2006,2006-05-16,7900.0,34
EVER06184-2006,2006-05-17,8849.0,35
EVER06187-2006,2006-04-17,5360.0,0
EVER06187-2006,2006-04-22,6400.0,5
EVER06187-2006,2006-04-23,7000.0,6
EVER06187-2006,2006-05-10,7700.0,23
EVER06187-2006,2006-05-12,8300.0,25
EVER06187-2006,2006-05-23,8849.0,36
EVER06190-2006,2006-04-10,5360.0,0
EVER06190-2006,2006-04-11,5800.0,1
EVER06190-2006,2006-04-12,6400.0,2
EVER06191-2006,2006-04-07,5360.0,0
EVER06191-2006,2006-04-10,6400.0,3
EVER06191-2006,2006-04-16,7100.0,9
EVER06191-2006,2006-05-14,7700.0,37
EVER06191-2006,2006-05-15,8300.0,38
EVER06191-2006,2006-05-16,8849.0,39
EVER06192-2006,2006-04-10,5360.0,0
EVER06192-2006,2006-04-16,6400.0,6
EVER06192-2006,2006-04-21,7000.0,11
EVER06192-2006,2006-04-27,7500.0,17
EVER06192-2006,2006-05-17,8300.0,37
EVER06192-2006,2006-05-18,8849.0,38
EVER06194-2006,2006-04-07,5360.0,0
EVER06194-2006,2006-04-10,6400.0,3
EVER06194-2006,2006-04-16,7100.0,9
EVER06194-2006,2006-04-25,7800.0,18
EVER06194-2006,2006-05-15,8300.0,38
EVER06194-2006,2006-05-16,8849.0,39
EVER06196-2006,2006-04-07,5360.0,0
EVER06196-2006,2006-04-10,6400.0,3
EVER06196-2006,2006-04-16,7100.0,9
EVER06196-2006,2006-05-14,7700.0,37
EVER06196-2006,2006-05-15,8300.0,38
EVER06196-2006,2006-05-16,8849.0,39
EVER06197-2006,2006-04-19,5360.0,0
EVER06197-2006,2006-04-24,6400.0,5
EVER06197-2006,2006-05-11,7000.0,22
EVER06197-2006,2006-05-13,7900.0,24
EVER06197-2006,2006-05-14,8300.0,25
EVER06197-2006,2006-05-15,8849.0,26
EVER06302-2006,2006-08-26,5360.0,0
EVER06302-2006,2006-08-29,5600.0,3
EVER06302-2006,2006-09-06,5900.0,11
EVER06302-2006,2006-09-30,6100.0,35
EVER06302-2006,2006-10-01,7200.0,36
EVER06302-2006,2006-10-02,7950.0,37
EVER06302-2006,2006-10-03,8500.0,38
EVER06303-2006,2006-09-02,5360.0,0
EVER06303-2006,2006-09-13,6100.0,11
EVER06303-2006,2006-09-15,6400.0,13
EVER06303-2006,2006-10-03,7200.0,31
EVER06303-2006,2006-10-08,7900.0,36
EVER07101-2007,2007-04-13,5360.0,0
EVER07101-2007,2007-04-19,6526.0,6
EVER07101-2007,2007-04-24,7010.0,11
EVER07101-2007,2007-05-14,7772.0,31
EVER07101-2007,2007-05-15,8300.0,32
EVER07101-2007,2007-05-16,8849.0,33
EVER07102-2007,2007-04-11,5360.0,0
EVER07102-2007,2007-04-15,6400.0,4
EVER07102-2007,2007-04-18,7100.0,7
EVER07102-2007,2007-04-19,7500.0,8
EVER07102-2007,2007-04-30,8849.0,19
EVER07103-2007,2007-04-18,5360.0,0
EVER07103-2007,2007-04-26,6200.0,8
EVER07103-2007,2007-05-02,7000.0,14
EVER07103-2007,2007-05-03,8300.0,15
EVER07104-2007,2007-04-23,5360.0,0
EVER07104-2007,2007-04-26,6400.0,3
EVER07104-2007,2007-05-13,7800.0,20
EVER07104-2007,2007-05-14,8300.0,21
EVER07104-2007,2007-05-15,8849.0,22
EVER07105-2007,2007-04-14,5360.0,0
EVER07105-2007,2007-05-12,7000.0,28
EVER07105-2007,2007-05-13,7600.0,29
EVER07105-2007,2007-05-14,8200.0,30
EVER07105-2007,2007-05-15,8849.0,31
EVER07106-2007,2007-04-23,5360.0,0
EVER07106-2007,2007-04-29,6350.0,6
EVER07106-2007,2007-05-02,7000.0,9
EVER07106-2007,2007-05-13,7700.0,20
EVER07106-2007,2007-05-14,8300.0,21
EVER07106-2007,2007-05-15,8849.0,22
EVER07108-2007,2007-04-09,5360.0,0
EVER07108-2007,2007-04-14,6441.0,5
EVER07108-2007,2007-04-24,7150.0,15
EVER07108-2007,2007-05-14,7800.0,35
EVER07108-2007,2007-05-15,8300.0,36
EVER07108-2007,2007-05-16,8849.0,37
EVER07109-2007,2007-04-28,5360.0,0
EVER07109-2007,2007-05-02,6500.0,4
EVER07109-2007,2007-05-14,7050.0,16
EVER07109-2007,2007-05-15,7900.0,17
EVER07109-2007,2007-05-21,8550.0,23
EVER07110-2007,2007-04-20,5360.0,0
EVER07110-2007,2007-04-29,6350.0,9
EVER07110-2007,2007-05-06,7050.0,16
EVER07110-2007,2007-05-13,7800.0,23
EVER07110-2007,2007-05-15,8849.0,25
EVER07111-2007,2007-04-21,5360.0,0
EVER07111-2007,2007-04-25,6350.0,4
EVER07111-2007,2007-04-30,7050.0,9
EVER07111-2007,2007-05-14,7600.0,23
EVER07111-2007,2007-05-15,8100.0,24
EVER07111-2007,2007-05-17,8849.0,26
EVER07113-2007,2007-04-21,5360.0,0
EVER07113-2007,2007-04-25,6900.0,4
EVER07113-2007,2007-05-01,7000.0,10
EVER07113-2007,2007-05-16,7500.0,25
EVER07113-2007,2007-05-17,8000.0,26
EVER07113-2007,2007-05-18,8849.0,27
EVER07114-2007,2007-04-11,5360.0,0
EVER07114-2007,2007-04-15,6400.0,4
EVER07114-2007,2007-04-26,7000.0,15
EVER07114-2007,2007-05-14,7900.0,33
EVER07114-2007,2007-05-15,8300.0,34
EVER07114-2007,2007-05-16,8849.0,35
EVER07115-2007,2007-04-04,5360.0,0
EVER07115-2007,2007-04-10,6400.0,6
EVER07115-2007,2007-04-18,7060.0,14
EVER07115-2007,2007-05-15,7900.0,41
EVER07116-2007,2007-04-03,5360.0,0
EVER07116-2007,2007-04-08,6400.0,5
EVER07116-2007,2007-04-24,7000.0,21
EVER07116-2007,2007-05-13,7700.0,40
EVER07116-2007,2007-05-14,8300.0,41
EVER07116-2007,2007-05-15,8849.0,42
EVER07117-2007,2007-05-03,5360.0,0
EVER07117-2007,2007-05-05,6400.0,2
EVER07117-2007,2007-05-12,7000.0,9
EVER07117-2007,2007-05-19,7700.0,16
EVER07117-2007,2007-05-20,8300.0,17
EVER07117-2007,2007-05-21,8849.0,18
EVER07120-2007,2007-04-09,5360.0,0
EVER07120-2007,2007-04-17,6400.0,8
EVER07120-2007,2007-04-30,7000.0,21
EVER07120-2007,2007-05-14,7700.0,35
EVER07120-2007,2007-05-15,8300.0,36
EVER07120-2007,2007-05-16,8849.0,37
EVER07122-2007,2007-04-03,5360.0,0
EVER07122-2007,2007-04-10,6370.0,7
EVER07122-2007,2007-04-20,7035.0,17
EVER07122-2007,2007-05-14,7635.0,41
EVER07122-2007,2007-05-15,8010.0,42
EVER07124-2007,2007-04-23,5360.0,0
EVER07124-2007,2007-05-11,6450.0,18
EVER07124-2007,2007-05-21,7650.0,28
EVER07124-2007,2007-05-22,8200.0,29
EVER07124-2007,2007-05-23,8849.0,30
EVER07125-2007,2007-04-16,5360.0,0
EVER07125-2007,2007-04-23,6400.0,7
EVER07125-2007,2007-05-05,7060.0,19
EVER07125-2007,2007-05-18,7750.0,32
EVER07125-2007,2007-05-19,8200.0,33
EVER07125-2007,2007-05-21,8849.0,35
EVER07127-2007,2007-04-30,5360.0,0
EVER07127-2007,2007-05-05,6375.0,5
EVER07127-2007,2007-05-07,7073.0,7
EVER07127-2007,2007-05-18,7600.0,18
EVER07130-2007,2007-05-03,5360.0,0
EVER07130-2007,2007-05-09,6400.0,6
EVER07130-2007,2007-05-15,7000.0,12
EVER07130-2007,2007-05-21,7800.0,18
EVER07130-2007,2007-06-04,8300.0,32
EVER07130-2007,2007-06-05,8849.0,33
EVER07131-2007,2007-04-12,5360.0,0
EVER07131-2007,2007-04-19,6400.0,7
EVER07131-2007,2007-04-24,7000.0,12
EVER07131-2007,2007-04-28,7500.0,16
EVER07131-2007,2007-05-14,7800.0,32
EVER07131-2007,2007-05-15,8300.0,33
EVER07131-2007,2007-05-16,8849.0,34
EVER07132-2007,2007-04-19,5360.0,0
EVER07132-2007,2007-04-24,6400.0,5
EVER07132-2007,2007-04-27,7050.0,8
EVER07132-2007,2007-04-30,7700.0,11
EVER07132-2007,2007-05-03,8200.0,14
EVER07132-2007,2007-05-16,8849.0,27
EVER07133-2007,2007-04-18,5360.0,0
EVER07133-2007,2007-04-23,6500.0,5
EVER07133-2007,2007-04-26,7000.0,8
EVER07133-2007,2007-05-06,7500.0,18
EVER07133-2007,2007-05-15,8300.0,27
EVER07133-2007,2007-05-16,8849.0,28
EVER07134-2007,2007-04-20,5360.0,0
EVER07134-2007,2007-04-24,6400.0,4
EVER07134-2007,2007-05-01,7000.0,11
EVER07134-2007,2007-05-14,7700.0,24
EVER07134-2007,2007-05-15,8300.0,25
EVER07134-2007,2007-05-16,8849.0,26
EVER07136-2007,2007-04-23,5360.0,0
EVER07136-2007,2007-04-28,6400.0,5
EVER07136-2007,2007-05-02,7000.0,9
EVER07136-2007,2007-05-22,7650.0,29
EVER07136-2007,2007-05-23,8210.0,30
EVER07136-2007,2007-05-24,8849.0,31
EVER07137-2007,2007-04-07,5360.0,0
EVER07137-2007,2007-04-16,6400.0,9
EVER07137-2007,2007-04-27,7050.0,20
EVER07137-2007,2007-05-17,7600.0,40
EVER07137-2007,2007-05-18,8300.0,41
EVER07137-2007,2007-05-19,8600.0,42
EVER07138-2007,2007-04-12,5360.0,0
EVER07138-2007,2007-04-18,6400.0,6
EVER07138-2007,2007-04-22,7100.0,10
EVER07138-2007,2007-05-14,7700.0,32
EVER07138-2007,2007-05-15,8300.0,33
EVER07138-2007,2007-05-16,8849.0,34
EVER07139-2007,2007-04-21,5360.0,0
EVER07139-2007,2007-04-25,5600.0,4
EVER07139-2007,2007-04-26,6400.0,5
EVER07139-2007,2007-04-27,6900.0,6
EVER07140-2007,2007-04-27,5360.0,0
EVER07140-2007,2007-05-02,6400.0,5
EVER07140-2007,2007-05-15,7500.0,18
EVER07140-2007,2007-05-16,7800.0,19
EVER07140-2007,2007-05-17,8700.0,20
EVER07141-2007,2007-04-07,5360.0,0
EVER07141-2007,2007-04-14,6400.0,7
EVER07141-2007,2007-04-23,7010.0,16
EVER07141-2007,2007-05-13,7600.0,36
EVER07141-2007,2007-05-14,8000.0,37
EVER07141-2007,2007-05-15,8849.0,38
EVER07142-2007,2007-05-12,5360.0,0
EVER07142-2007,2007-05-14,6400.0,2
EVER07142-2007,2007-05-17,7000.0,5
EVER07142-2007,2007-05-18,7700.0,6
EVER07142-2007,2007-05-19,8300.0,7
EVER07142-2007,2007-05-20,8600.0,8
EVER07143-2007,2007-04-21,5360.0,0
EVER07143-2007,2007-04-25,6300.0,4
EVER07143-2007,2007-05-01,7000.0,10
EVER07143-2007,2007-05-16,7500.0,25
EVER07143-2007,2007-05-17,8050.0,26
EVER07143-2007,2007-05-18,8849.0,27
EVER07144-2007,2007-04-08,5360.0,0
EVER07144-2007,2007-04-15,6400.0,7
EVER07144-2007,2007-05-03,7150.0,25
EVER07144-2007,2007-05-18,7800.0,40
EVER07144-2007,2007-05-19,8300.0,41
EVER07144-2007,2007-05-20,8849.0,42
EVER07145-2007,2007-04-20,5360.0,0
EVER07145-2007,2007-04-24,6400.0,4
EVER07145-2007,2007-04-29,7000.0,9
EVER07145-2007,2007-05-16,7500.0,26
EVER07145-2007,2007-05-21,8300.0,31
EVER07145-2007,2007-05-22,8849.0,32
EVER07146-2007,2007-04-20,5360.0,0
EVER07146-2007,2007-04-24,6400.0,4
EVER07146-2007,2007-05-14,7000.0,24
EVER07146-2007,2007-05-15,7900.0,25
EVER07146-2007,2007-05-16,8300.0,26
EVER07146-2007,2007-05-17,8849.0,27
EVER07147-2007,2007-04-07,5360.0,0
EVER07147-2007,2007-04-14,6400.0,7
EVER07147-2007,2007-04-28,7000.0,21
EVER07147-2007,2007-05-06,7800.0,29
EVER07147-2007,2007-05-20,8300.0,43
EVER07147-2007,2007-05-21,8600.0,44
EVER07148-2007,2007-04-27,5360.0,0
EVER07148-2007,2007-05-03,6460.0,6
EVER07148-2007,2007-05-12,7066.0,15
EVER07148-2007,2007-05-13,7850.0,16
EVER07148-2007,2007-05-14,8300.0,17
EVER07148-2007,2007-05-15,8849.0,18
EVER07152-2007,2007-04-22,5360.0,0
EVER07152-2007,2007-04-26,6400.0,4
EVER07152-2007,2007-04-30,7000.0,8
EVER07152-2007,2007-05-06,7500.0,14
EVER07152-2007,2007-05-17,8300.0,25
EVER07152-2007,2007-05-18,8849.0,26
EVER07154-2007,2007-05-07,5360.0,0
EVER07154-2007,2007-05-18,6376.0,11
EVER07154-2007,2007-05-25,7024.0,18
EVER07154-2007,2007-06-03,7511.0,27
EVER07154-2007,2007-06-12,7800.0,36
EVER07154-2007,2007-06-14,8849.0,38
EVER07155-2007,2007-04-06,5360.0,0
EVER07155-2007,2007-04-12,6300.0,6
EVER07155-2007,2007-04-24,7070.0,18
EVER07155-2007,2007-05-07,7600.0,31
EVER07157-2007,2007-04-04,5360.0,0
EVER07157-2007,2007-04-10,6450.0,6
EVER07157-2007,2007-04-18,7000.0,14
EVER07157-2007,2007-05-03,7900.0,29
EVER07157-2007,2007-05-15,8300.0,41
EVER07157-2007,2007-05-16,8849.0,42
EVER07158-2007,2007-03-28,5360.0,0
EVER07158-2007,2007-04-02,6500.0,5
EVER07158-2007,2007-04-10,7000.0,13
EVER07158-2007,2007-05-14,7700.0,47
EVER07158-2007,2007-05-15,8300.0,48
EVER07158-2007,2007-05-16,8849.0,49
EVER07160-2007,2007-03-23,5360.0,0
EVER07160-2007,2007-03-25,5360.0,2
EVER07160-2007,2007-03-31,7100.0,8
EVER07160-2007,2007-04-30,7800.0,38
EVER07160-2007,2007-05-08,8300.0,46
EVER07160-2007,2007-05-09,8849.0,47
EVER07163-2007,2007-04-10,5360.0,0
EVER07163-2007,2007-04-14,6400.0,4
EVER07163-2007,2007-04-15,6700.0,5
EVER07163-2007,2007-05-09,7193.0,29
EVER07163-2007,2007-05-10,7925.0,30
EVER07163-2007,2007-05-17,8849.0,37
EVER07164-2007,2007-04-08,5360.0,0
EVER07164-2007,2007-04-16,6000.0,8
EVER07164-2007,2007-04-24,6400.0,16
EVER07164-2007,2007-05-14,7100.0,36
EVER07164-2007,2007-05-15,7950.0,37
EVER07164-2007,2007-05-16,8750.0,38
EVER07165-2007,2007-04-11,5360.0,0
EVER07165-2007,2007-04-20,6000.0,9
EVER07165-2007,2007-04-25,6400.0,14
EVER07165-2007,2007-04-30,7100.0,19
EVER07165-2007,2007-05-15,8000.0,34
EVER07165-2007,2007-05-16,8849.0,35
EVER07166-2007,2007-04-19,5360.0,0
EVER07166-2007,2007-04-21,6100.0,2
EVER07166-2007,2007-04-23,6500.0,4
EVER07166-2007,2007-05-02,7150.0,13
EVER07166-2007,2007-05-17,7920.0,28
EVER07166-2007,2007-05-18,8849.0,29
EVER07167-2007,2007-04-21,5360.0,0
EVER07167-2007,2007-04-29,6000.0,8
EVER07167-2007,2007-05-09,6400.0,18
EVER07167-2007,2007-05-10,7130.0,19
EVER07167-2007,2007-05-20,7900.0,29
EVER07167-2007,2007-05-21,8849.0,30
EVER07168-2007,2007-04-15,5360.0,0
EVER07168-2007,2007-04-20,6000.0,5
EVER07168-2007,2007-04-21,6500.0,6
EVER07168-2007,2007-04-30,7200.0,15
EVER07168-2007,2007-05-20,8000.0,35
EVER07168-2007,2007-05-21,8849.0,36
